crop,stage,soil_N,soil_P,soil_K,temperature,rainfall,humidity,soil_pH,irrigation_type,recommended_N,recommended_P,recommended_K,risk
Maize,Fruiting,42,57,77,38.19253638873185,217.30006573451962,81.46433996583778,8.136936700846801,Drip,105,14,0,Low
Cotton,Vegetative,85,50,51,22.750475496340307,135.20392494746164,48.2412337673381,6.01174573467127,Drip,63,10,7,Low
Wheat,Seedling,60,8,59,30.247275550915813,76.05620070208693,59.22556638224063,6.963001205863794,Flood,61,48,0,Low
Rice,Flowering,64,45,5,25.37917891652942,151.742977408566,84.57400078117533,5.508763097864086,Drip,37,5,49,Low
Maize,Fruiting,92,46,69,29.009306033156363,168.24283652387754,71.12598478648727,6.909231288972052,Drip,67,26,0,Low
Wheat,Seedling,58,50,66,36.666341429460246,260.98115315293103,54.24540107654804,6.888555865047552,Drip,68,14,0,Low
Rice,Seedling,18,28,41,25.69124603525795,254.5516671870619,66.57997323022154,8.13958803208348,Sprinkler,80,23,6,Low
Maize,Seedling,55,49,5,27.797447058830883,232.4650772121196,84.11292780474238,7.512829014227524,Drip,96,16,39,Medium
Maize,Fruiting,78,12,29,32.728027403668136,62.78384536052518,52.880361016686095,5.678574101043315,Sprinkler,81,54,7,Medium
Rice,Fruiting,42,40,23,31.926430377207367,187.3959141805359,85.01606340371357,6.712719188932628,Sprinkler,62,13,28,Low
Rice,Flowering,38,45,78,27.2383998167573,198.4151978021346,40.50655920138717,7.408288139228627,Flood,60,8,0,Low
Cotton,Flowering,93,10,31,34.819625005491574,182.49788073160468,81.45088662727454,8.4737896802009,Flood,53,53,26,Medium
Maize,Seedling,64,49,66,31.172847929008505,135.79183829316457,76.45867437747239,7.456874945775819,Drip,86,17,0,Low
Maize,Seedling,82,57,34,28.928390328031643,249.5950851295881,81.12111868341393,8.072687012983852,Sprinkler,66,14,8,Low
Maize,Fruiting,41,58,37,30.516251977466474,177.92034664537795,48.28141735141327,7.437221530286837,Drip,99,7,1,Low
Maize,Seedling,83,22,39,26.812083331625836,67.92797221191276,60.4814447447616,6.433652485190181,Flood,61,50,0,Low
Cotton,Fruiting,65,16,69,22.10518370394025,91.83993328465698,88.60126282482955,6.185460240264312,Sprinkler,67,42,0,Low
Maize,Vegetative,73,31,55,20.467041926563716,239.05340348754422,62.92615044409453,6.367734315917963,Drip,71,43,0,Low
Maize,Flowering,15,8,22,36.53414719482975,296.0032908026161,54.420271890937286,8.38340645622278,Drip,137,62,16,Medium
Wheat,Seedling,58,17,38,23.366739118382604,111.7268566668964,81.92746074514142,6.5685569413527825,Flood,64,40,6,Low
Wheat,Seedling,55,48,25,39.32834771732814,189.42720656251097,57.363851951525376,7.241402802981088,Drip,57,8,13,Low
Maize,Seedling,26,39,28,32.41320959649168,100.32802695560832,59.75688716321593,5.618378598672698,Drip,118,29,12,Medium
Maize,Flowering,73,31,15,27.069214810935648,164.61660614231445,41.89907816449267,7.737580115881036,Sprinkler,71,34,27,Medium
Cotton,Seedling,55,16,74,22.975919388102312,165.66890126634837,89.04936890813426,6.950222307919439,Flood,78,44,0,Medium
Rice,Fruiting,32,19,31,30.225509244015022,173.08137000029546,68.86395146165657,8.096731436873657,Flood,75,28,17,Low
Maize,Seedling,44,52,77,21.189431377345617,50.79196214517543,72.00991557798119,6.39530473708563,Sprinkler,101,15,0,Low
Wheat,Flowering,70,35,26,33.75444084861121,230.67673942455713,74.6266215768554,5.903305388224366,Flood,55,21,17,Low
Cotton,Flowering,65,34,61,35.86788028610695,297.63650819253337,50.03255087018806,8.483945924679993,Sprinkler,71,23,0,Low
Cotton,Seedling,46,5,19,22.85700574601677,238.35698056424226,78.44613910538206,7.475621547010165,Sprinkler,84,53,38,Medium
Rice,Flowering,32,13,38,21.5529866934321,151.88575775810773,60.35532445628138,5.698029532420724,Sprinkler,65,34,8,Low
Wheat,Seedling,92,42,20,33.63497288180322,78.23291067150282,82.10372186992896,6.226693653473701,Flood,19,14,24,Low
Wheat,Fruiting,40,38,43,28.026120484394244,123.12877276768545,47.616479473226775,6.298504037546612,Flood,76,21,0,Low
Wheat,Seedling,39,57,17,32.069861920867574,139.45352102838723,72.39087229952642,5.868762035396163,Drip,80,7,21,Low
Cotton,Vegetative,61,24,36,30.525569206764054,165.79317918783545,51.73267208879247,6.409582178383138,Sprinkler,72,37,26,Medium
Rice,Fruiting,40,18,38,22.676567259993863,207.38942422293414,42.71660174114519,7.7459357023786,Sprinkler,66,36,16,Low
Rice,Fruiting,95,42,54,29.339359999272215,135.09268657644066,87.02242528680863,5.748146384573061,Sprinkler,0,5,0,Low
Maize,Vegetative,53,8,19,38.859676336320845,155.59613054607647,58.86568307031618,8.30896346190747,Sprinkler,91,57,25,Medium
Maize,Vegetative,38,37,64,32.654237574972015,225.96427290858279,40.21816348251546,6.000859266241596,Drip,112,32,0,Medium
Cotton,Fruiting,20,21,72,34.05081003069614,124.51305215986079,45.268246112542826,7.845471590034807,Drip,119,34,0,Medium
Rice,Fruiting,37,45,51,22.21955049170296,208.60603632164592,78.53903091319398,5.508643754996844,Sprinkler,61,1,0,Low
Wheat,Fruiting,40,6,20,27.423232295714836,267.4407941704277,76.5248180479395,7.443139513188765,Drip,82,50,23,Medium
Cotton,Fruiting,16,40,22,34.741931008641025,293.6479528338324,42.60993145224858,7.546581641879831,Flood,114,18,37,Medium
Cotton,Flowering,22,53,58,30.317238054246562,116.89816918199287,81.77401128710972,5.5440801659648615,Drip,113,9,0,Medium
Rice,Seedling,23,14,39,29.857291688948933,151.07243681371727,66.5468839206047,7.285395024717045,Drip,77,39,9,Medium
Rice,Fruiting,99,42,69,26.237277158337662,243.49784453819063,78.64607409380575,7.063888142962417,Flood,2,8,0,Low
Rice,Flowering,56,34,38,23.63478381418926,158.87690636804768,56.60496826965682,6.525411116476548,Sprinkler,40,14,15,Low
Rice,Fruiting,25,20,47,33.26014692283552,187.0955090489135,83.96275574231923,7.526740275850779,Sprinkler,72,25,4,Low
Wheat,Fruiting,81,49,63,26.058314576663854,66.42371473859144,51.41176817468495,6.239810904934074,Drip,43,12,0,Low
Cotton,Vegetative,18,59,9,30.61474710573672,212.73933377951815,72.22955873711717,7.183880628845208,Flood,120,0,55,Medium
Cotton,Flowering,66,30,29,35.6264371149461,194.57459985509016,47.34813547941049,7.933371309800412,Sprinkler,74,25,26,Medium
Maize,Fruiting,97,58,64,30.77626018079238,65.15723151661705,74.49998686544717,7.57028967471353,Flood,47,10,0,Low
Wheat,Flowering,63,37,54,26.038334001550037,240.2720765059689,57.71338824205233,8.347213588944532,Flood,51,23,0,Low
Rice,Vegetative,71,22,78,23.606158708455563,164.64948587845998,68.04372316813088,8.09188474220503,Drip,29,23,0,Low
Cotton,Flowering,86,54,15,27.837165928181577,214.77844111738162,45.44466569905195,7.409615940260063,Sprinkler,55,5,48,Low
Rice,Flowering,96,59,30,20.283800987915342,257.3479067396281,76.6061303421478,6.565123169355875,Drip,4,0,16,Low
Rice,Flowering,17,17,12,35.46178083394932,127.49998429294733,51.6019914450553,6.8747039511785015,Drip,92,35,34,Medium
Rice,Seedling,95,48,13,36.708156616842516,246.1052145008544,58.849277096314005,7.155970906362163,Sprinkler,5,1,39,Low
Rice,Fruiting,75,59,76,36.165508791118754,113.45526953917371,52.29037196530765,6.708293195386755,Drip,27,0,0,Low
Wheat,Vegetative,36,38,5,20.89822597991232,240.251980873848,58.586203320117164,6.67737455868844,Drip,76,19,30,Medium
Maize,Flowering,99,18,21,35.750981717175584,112.75034581557506,68.20370144167589,6.575735384574619,Drip,58,47,23,Medium
Rice,Seedling,29,56,14,36.79632324291062,237.9430432597733,51.43472047001824,8.368960280162582,Flood,62,0,39,Low
Wheat,Fruiting,78,15,60,31.60177669338909,179.17459630656694,77.93881268786626,6.3474881979185565,Sprinkler,46,46,0,Low
Rice,Fruiting,14,25,8,36.463216614177185,272.22185600090745,67.2252884524614,6.113382658164135,Drip,91,22,43,Medium
Rice,Fruiting,77,19,41,29.20004791161598,73.76326138317319,81.33733840131235,5.64292377230952,Flood,22,29,6,Low
Rice,Seedling,58,27,57,25.649448527400075,156.30704635942348,41.87855451994537,5.883600403667253,Flood,40,26,0,Low
Cotton,Vegetative,79,41,61,39.461563259446656,106.53133281241799,55.20993598181404,6.411827536765082,Sprinkler,69,19,0,Low
Cotton,Fruiting,47,55,40,34.837926539174305,262.1063447726312,61.13145985068046,6.408792716921288,Flood,87,8,17,Low
Rice,Seedling,56,58,43,24.409768693782127,240.62072111888824,67.1235501731328,5.9488043485808575,Sprinkler,43,0,3,Low
Maize,Vegetative,18,21,15,32.56868094837998,170.46686981865415,58.085512742979034,8.347625880611536,Sprinkler,126,49,20,Medium
Wheat,Flowering,98,55,40,39.448399980802066,162.2034114366515,47.951250187013066,6.040587262384443,Sprinkler,17,0,1,Low
Rice,Flowering,66,21,38,36.14141807733406,98.810150739123,57.26709761224439,6.506831362809528,Drip,26,24,7,Low
Cotton,Fruiting,56,49,59,30.986195429602077,127.99600508160462,64.12502101176804,7.020017946948237,Flood,90,8,0,Low
Maize,Fruiting,87,37,18,36.86556181872805,74.37858141022437,67.9490317049887,7.003263640786591,Flood,53,28,24,Low
Maize,Seedling,74,9,31,29.645287225043845,79.62308969210014,88.07566694915424,7.643232290879794,Sprinkler,77,65,12,Medium
Cotton,Flowering,77,48,27,26.3309933053574,254.1026962412577,65.07577307398668,5.712674727673856,Flood,55,8,34,Low
Maize,Flowering,91,56,76,21.03671598239458,187.21466626933898,54.38163645218391,6.420329798566423,Sprinkler,60,9,0,Low
Wheat,Seedling,66,32,73,21.367064006199172,245.9399606210268,54.2879162296353,6.798300638797787,Sprinkler,48,24,0,Low
Cotton,Seedling,22,24,58,34.66973492984208,79.0477391313615,79.04979468074957,7.855806434548045,Drip,127,38,0,Medium
Maize,Vegetative,66,12,66,30.3740198876119,94.84117050305261,88.53382727048721,5.839910514182392,Flood,82,57,0,Medium
Rice,Fruiting,50,53,53,27.952247571057413,116.06906578965982,50.26664693533999,6.9491190926766695,Flood,49,0,0,Low
Rice,Flowering,64,43,33,38.51044415703762,67.08352621140105,61.51873748453966,7.587392432966334,Sprinkler,45,4,13,Low
Rice,Seedling,43,26,71,27.46519628925518,190.91499275719056,62.53432374694566,7.51616811625676,Flood,55,22,0,Low
Wheat,Fruiting,74,23,30,28.981694900218933,203.06453769046115,50.65425043424041,8.317171287901562,Drip,39,33,13,Low
Wheat,Fruiting,74,53,49,31.658521136085263,113.27538479490218,62.51271230714452,8.372743045251452,Drip,48,11,0,Low
Cotton,Vegetative,26,14,31,28.671655852652286,73.1563707628418,77.41921748381156,8.243645991545677,Sprinkler,118,44,32,Medium
Maize,Vegetative,28,32,21,30.93751931752089,217.66888134558138,75.0433817930716,6.112073997215736,Sprinkler,128,37,20,Medium
Maize,Fruiting,61,51,67,27.11942064976789,53.95329905824052,43.857258426979094,8.233504855540238,Sprinkler,96,16,0,Low
Wheat,Flowering,25,22,52,26.660697436107966,271.24107704514694,59.16421198211007,6.9805029764632245,Sprinkler,97,40,0,Medium
Rice,Vegetative,74,59,12,21.36917438667156,142.77823460753194,86.03833042316786,7.253346729272279,Drip,22,0,33,Low
Rice,Seedling,18,22,60,35.74746690010211,152.83486662478597,83.68614600911125,7.4138627880542165,Flood,79,26,0,Low
Cotton,Flowering,46,19,22,36.49486474694015,123.09577760304828,62.195972725318896,5.565739986325027,Flood,90,41,40,Medium
Cotton,Fruiting,88,5,59,34.25920015717612,52.87311832452883,60.4388630614566,8.272080611277199,Drip,57,54,0,Low
Rice,Fruiting,30,54,75,34.411310972888124,256.6220225489406,62.31006104887719,7.917533597853499,Drip,63,0,0,Low
Maize,Seedling,30,56,29,36.56233658012685,104.0150290611916,80.46621991426312,7.8590731991844445,Flood,119,9,15,Medium
Rice,Flowering,89,37,65,27.854614865428324,188.34279743744295,65.156623627577,6.081589203810678,Flood,5,17,0,Low
Wheat,Fruiting,96,20,71,28.290321296335847,53.31275837597764,54.79714444293283,6.877567701197686,Sprinkler,26,38,0,Low
Wheat,Seedling,94,6,10,35.78864388390382,124.19667050496265,67.06848050786343,6.535689861009917,Flood,26,58,27,Low
Rice,Vegetative,19,51,40,22.368300783518638,102.97358261002728,55.55012473663401,6.000793212452504,Sprinkler,89,0,12,Low
Cotton,Flowering,18,51,37,28.578886668602884,185.2262509595202,74.82149035180535,7.606438288545489,Drip,129,5,20,Medium
Wheat,Vegetative,10,38,52,38.902283775120175,224.1568178043475,64.78518751159456,8.299381703224924,Sprinkler,116,23,0,Medium
Rice,Seedling,76,11,62,30.15610127917558,154.8179152915055,40.90620205228649,7.878274340718439,Drip,16,38,0,Low
Cotton,Fruiting,34,58,32,33.94550838107714,238.15957351795902,63.25276241503222,8.122512046471078,Drip,114,0,28,Medium
Wheat,Flowering,87,33,23,37.09948039122949,270.6399691930868,63.31548780700851,5.727099181929362,Flood,30,23,14,Low
Cotton,Fruiting,75,36,12,37.54700906265677,147.35123474471882,67.08804821337816,8.404197436152277,Drip,71,20,44,Medium
Wheat,Seedling,88,24,68,38.850918793538106,60.70938877977831,62.319344513159734,5.7100105363991975,Flood,29,37,0,Low
Maize,Fruiting,84,35,34,24.353347991610722,215.42107209996414,64.19946840898736,5.515940427005038,Flood,70,38,4,Low
Cotton,Seedling,67,41,49,27.004059821814607,219.36835370586823,77.92509404581953,5.5438847766330275,Sprinkler,74,20,14,Low
Maize,Fruiting,15,33,62,38.16456977400646,239.6788302909802,69.8577652995151,7.462398211083621,Flood,129,36,0,Medium
Rice,Vegetative,85,46,65,34.32794223916198,117.73567457909135,50.112709026226746,6.441480424673246,Drip,6,8,0,Low
Rice,Vegetative,59,16,27,33.1902153728154,249.06036263534213,53.59730197092244,7.577076767383174,Sprinkler,33,34,20,Low
Rice,Seedling,10,34,49,36.518354146320604,165.7786784593779,53.92287731867865,7.464127226068897,Sprinkler,89,17,0,Low
Maize,Flowering,13,36,27,39.66611313636935,246.6770851768273,78.68312824478329,7.743515723236215,Drip,134,29,12,Medium
Maize,Vegetative,79,25,39,36.48653783758539,207.50996961999556,82.90601971255518,7.851317167051747,Drip,74,47,3,Medium
Maize,Seedling,80,44,22,36.89742695510458,112.25218402727248,68.83511994288781,5.701767741902104,Sprinkler,79,30,15,Medium
Wheat,Flowering,44,35,19,26.080605448959993,129.52611172586802,88.05797078550826,8.175132595608238,Drip,84,25,20,Medium
Maize,Vegetative,47,35,28,32.47486169728018,240.57565612524,41.94690083438328,8.011358883491956,Sprinkler,95,32,11,Medium
Wheat,Seedling,19,23,29,21.386566607755295,209.58055994795663,76.65018098141766,7.5283761927648705,Drip,101,40,9,Medium
Cotton,Flowering,96,28,15,38.58279040030925,135.47631952637258,66.38387331108476,6.134907695709583,Sprinkler,45,28,43,Low
Rice,Seedling,51,24,42,31.863164380789364,63.336999247224426,62.73821712763305,7.524358906502232,Sprinkler,56,28,9,Low
Maize,Seedling,53,9,45,32.88513447301623,293.561913536189,43.49003273073144,7.164063129340259,Drip,93,59,0,Medium
Maize,Fruiting,85,26,51,29.058221405352214,287.18609878742774,43.03024538574549,7.556186030338017,Drip,65,46,0,Low
Cotton,Vegetative,47,7,32,29.769912653198105,150.4717999726825,47.68455214221023,7.217821698646067,Flood,84,51,28,Medium
Rice,Flowering,81,48,44,31.881655611394248,225.6600514645572,43.32638041054276,6.192383961779595,Drip,28,0,7,Low
Cotton,Vegetative,71,47,11,30.031513998358967,294.04674374702097,74.17268887037545,6.626323329003738,Sprinkler,67,10,46,Medium
Cotton,Seedling,90,51,61,29.300190350528553,261.84698264284344,43.11970342991386,6.505837150234887,Sprinkler,51,4,0,Low
Cotton,Vegetative,38,23,15,35.78818843827172,154.05451471133733,48.40590641996479,6.924852895791245,Flood,97,39,49,Medium
Cotton,Fruiting,24,41,7,39.70607664574571,91.5054559107152,45.72157593061793,5.526118441187631,Sprinkler,113,21,55,Medium
Cotton,Vegetative,48,32,53,27.07393373161468,125.61975729198164,88.76866385732104,6.010346251927844,Sprinkler,99,28,9,Medium
Maize,Fruiting,96,26,6,36.586284682515185,226.66888341942496,70.86094029389504,5.9679425910968,Flood,53,46,36,Medium
Maize,Fruiting,69,27,21,28.834929832754142,296.0586248086085,59.78539817868963,7.645559364340723,Drip,72,46,19,Medium
Wheat,Seedling,57,22,44,33.284034261435714,99.81148860207851,42.248072079577554,5.879069443943532,Drip,69,41,0,Low
Cotton,Vegetative,94,22,77,29.85138141506595,170.79521582841713,81.91152105409003,6.584211337201559,Sprinkler,51,34,0,Low
Maize,Fruiting,68,29,66,38.065960287514216,272.47093161837165,80.89281528275149,7.03044514136897,Drip,85,41,0,Medium
Cotton,Flowering,81,29,36,25.58831768352144,82.9133971983146,82.73517250465987,5.995906858413884,Sprinkler,51,31,20,Low
Cotton,Vegetative,47,12,76,27.423390320390627,246.41077588228183,52.63992220078865,8.316684880123825,Sprinkler,94,43,0,Medium
Rice,Fruiting,98,45,35,24.364150691043445,268.5179433262963,52.48344763701151,6.289742039554033,Drip,4,9,11,Low
Wheat,Fruiting,86,21,58,25.307402232039507,188.58436858508622,49.97526574648042,6.381847303050693,Flood,36,40,0,Low
Cotton,Flowering,99,51,63,31.798957656036176,51.60880287419893,78.6258143039702,7.607465024765407,Sprinkler,32,9,0,Low
Maize,Seedling,39,43,17,35.38897788164094,149.4664257543568,81.37765261370234,6.012125089937441,Drip,116,28,18,Medium
Cotton,Flowering,24,13,56,30.197080191009153,175.31891115643236,42.51215049114911,5.604734657968671,Drip,125,50,4,Medium
Maize,Seedling,53,39,79,28.980775358602518,109.36963918806437,42.480718666941875,7.673794860542887,Flood,94,33,0,Medium
Maize,Fruiting,51,55,15,31.369297970158797,212.87892083222312,50.539072467734414,7.169368617476369,Drip,96,16,27,Medium
Rice,Vegetative,59,42,41,34.98852011961617,157.77810127425124,44.37743320138903,6.348403392011499,Sprinkler,41,10,4,Low
Wheat,Flowering,75,44,32,31.945848407069384,213.34587461967016,49.61549480168137,6.386963624837456,Flood,39,13,6,Low
Cotton,Vegetative,99,53,47,26.795404845976876,163.9047891093129,73.90569154771043,7.129064292600292,Sprinkler,44,4,17,Low
Cotton,Flowering,65,32,5,21.779794297126934,297.92401834311295,67.05014494638313,8.454537231901282,Flood,68,28,58,Medium
Maize,Fruiting,65,16,35,23.00944542011995,292.0190953626834,62.33572636292602,7.0045538810505,Flood,84,57,9,Medium
Cotton,Fruiting,19,23,71,25.885334732742287,78.69923181282002,87.07664551422205,7.852618523095801,Sprinkler,122,40,0,Medium
Cotton,Vegetative,56,38,54,37.91125696263677,277.2938160133964,55.69390382575136,7.573167438217785,Drip,75,19,10,Low
Wheat,Seedling,93,53,66,29.716348578252628,79.23088388134786,74.10765807808176,8.349699004738227,Flood,36,10,0,Low
Cotton,Seedling,14,10,51,20.303537645736537,195.35427639550514,45.29266179389544,8.119058182089148,Sprinkler,118,52,5,Medium
Rice,Seedling,61,53,76,36.531021483829285,250.2451751008412,45.22272590500757,7.230572143398101,Sprinkler,33,0,0,Low
Wheat,Seedling,82,52,6,34.77733354266066,58.11086151179674,72.93588193635111,7.096875627854363,Sprinkler,40,10,34,Low
Cotton,Vegetative,82,43,62,28.624677395831156,136.87969882843868,42.51747634846766,5.658295773578808,Drip,55,16,0,Low
Wheat,Seedling,72,46,58,37.95487133019451,236.2948738424036,43.821993051972385,8.187652543577979,Flood,52,9,0,Low
Rice,Vegetative,22,21,42,29.333862417688167,170.53302472996046,82.04543552014536,6.163716089338192,Sprinkler,75,29,3,Low
Maize,Seedling,44,10,73,38.6749884600294,220.9666129588358,66.57860763433656,5.597977182353487,Drip,115,60,0,Medium
Maize,Fruiting,27,8,21,38.56203671019573,261.21558187240817,51.19912729325406,6.21742763630357,Sprinkler,131,59,14,Medium
